Row ID,Order ID,Order Date,Customer ID,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Region Manager
7118,CA-2016-143168,10/18/2016,IG-15085,Consumer,Seattle,Washington,98103,West,OFF-BI-10003784,Office Supplies,Binders,1.344,1,0.2,0.4704,Anna Andreadi
7119,CA-2019-104906,2/13/2019,JP-15460,Corporate,New York City,New York,10009,East,OFF-PA-10001184,Office Supplies,Paper,17.94,3,0,8.7906,Chuck Magee
7120,CA-2019-118122,11/17/2019,GG-14650,Corporate,Seattle,Washington,98103,West,OFF-BI-10002103,Office Supplies,Binders,13.904,2,0.2,4.5188,Anna Andreadi
7121,US-2016-147774,1/20/2016,MM-18280,Corporate,Smyrna,Tennessee,37167,South,OFF-BI-10003091,Office Supplies,Binders,67.194,1,0.7,-51.5154,Cassandra Brandow
7122,CA-2019-166926,12/1/2019,SO-20335,Consumer,Seattle,Washington,98105,West,OFF-PA-10001593,Office Supplies,Paper,41.86,7,0,18.837,Anna Andreadi
7123,CA-2019-166926,12/1/2019,SO-20335,Consumer,Seattle,Washington,98105,West,FUR-BO-10002598,Furniture,Bookcases,141.96,2,0,41.1684,Anna Andreadi
7124,CA-2017-128013,8/9/2017,MF-18250,Corporate,New York City,New York,10035,East,FUR-FU-10000320,Furniture,Furnishings,10.02,3,0,4.4088,Chuck Magee
7125,CA-2017-128013,8/9/2017,MF-18250,Corporate,New York City,New York,10035,East,OFF-PA-10001815,Office Supplies,Paper,144.12,3,0,69.1776,Chuck Magee
7126,CA-2018-123176,9/27/2018,JG-15160,Consumer,Atlanta,Georgia,30318,South,OFF-PA-10003971,Office Supplies,Paper,17.94,3,0,8.7906,Cassandra Brandow
7127,CA-2018-123176,9/27/2018,JG-15160,Consumer,Atlanta,Georgia,30318,South,OFF-AR-10004685,Office Supplies,Art,13.89,3,0,4.5837,Cassandra Brandow
7128,US-2018-117541,11/14/2018,JM-16195,Consumer,Newark,Delaware,19711,East,OFF-PA-10001609,Office Supplies,Paper,16.45,5,0,7.567,Chuck Magee
7129,US-2018-117541,11/14/2018,JM-16195,Consumer,Newark,Delaware,19711,East,FUR-FU-10000550,Furniture,Furnishings,19.92,4,0,6.5736,Chuck Magee
7130,CA-2018-166282,4/16/2018,PK-19075,Consumer,Nashville,Tennessee,37211,South,TEC-AC-10004209,Technology,Accessories,35.168,4,0.2,8.3524,Cassandra Brandow
7131,CA-2018-166282,4/16/2018,PK-19075,Consumer,Nashville,Tennessee,37211,South,OFF-PA-10003022,Office Supplies,Paper,123.088,7,0.2,40.0036,Cassandra Brandow
7132,CA-2019-141439,11/26/2019,TT-21460,Home Office,Richmond,Indiana,47374,Central,FUR-TA-10001039,Furniture,Tables,257.94,3,0,67.0644,Kelly Williams
7133,CA-2019-141439,11/26/2019,TT-21460,Home Office,Richmond,Indiana,47374,Central,TEC-PH-10002624,Technology,Phones,1879.96,4,0,545.1884,Kelly Williams
7134,CA-2019-141439,11/26/2019,TT-21460,Home Office,Richmond,Indiana,47374,Central,FUR-FU-10001473,Furniture,Furnishings,27.46,2,0,9.8856,Kelly Williams
7135,CA-2019-141439,11/26/2019,TT-21460,Home Office,Richmond,Indiana,47374,Central,TEC-PH-10001819,Technology,Phones,89.98,2,0,43.1904,Kelly Williams
7136,CA-2019-141439,11/26/2019,TT-21460,Home Office,Richmond,Indiana,47374,Central,FUR-CH-10004287,Furniture,Chairs,828.6,3,0,240.294,Kelly Williams
7137,CA-2017-163965,11/20/2017,SS-20875,Consumer,Miami,Florida,33180,South,OFF-BI-10004728,Office Supplies,Binders,7.23,5,0.7,-5.784,Cassandra Brandow
7138,CA-2017-163965,11/20/2017,SS-20875,Consumer,Miami,Florida,33180,South,OFF-ST-10000918,Office Supplies,Storage,17.44,2,0.2,1.308,Cassandra Brandow
7139,CA-2017-163965,11/20/2017,SS-20875,Consumer,Miami,Florida,33180,South,OFF-BI-10004593,Office Supplies,Binders,62.88,4,0.7,-50.304,Cassandra Brandow
7140,CA-2017-163965,11/20/2017,SS-20875,Consumer,Miami,Florida,33180,South,FUR-BO-10001337,Furniture,Bookcases,290.352,3,0.2,-36.294,Cassandra Brandow
7141,CA-2019-128783,9/7/2019,TG-21640,Consumer,Saint Charles,Missouri,63301,Central,TEC-AC-10002473,Technology,Accessories,113.52,4,0,46.5432,Kelly Williams
7142,CA-2019-128783,9/7/2019,TG-21640,Consumer,Saint Charles,Missouri,63301,Central,FUR-FU-10003623,Furniture,Furnishings,135.3,5,0,37.884,Kelly Williams
7143,CA-2016-122217,11/24/2016,HP-14815,Home Office,Virginia Beach,Virginia,23464,South,FUR-FU-10002045,Furniture,Furnishings,111.15,5,0,48.906,Cassandra Brandow
7144,US-2019-141558,3/11/2019,MH-17290,Home Office,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002555,Technology,Phones,776.85,5,0.4,-181.265,Chuck Magee
7145,US-2019-141558,3/11/2019,MH-17290,Home Office,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002794,Office Supplies,Binders,12.294,1,0.7,-8.6058,Chuck Magee
7146,US-2019-141558,3/11/2019,MH-17290,Home Office,Philadelphia,Pennsylvania,19140,East,FUR-TA-10004086,Furniture,Tables,154.764,3,0.4,-46.4292,Chuck Magee
7147,US-2019-141558,3/11/2019,MH-17290,Home Office,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004946,Office Supplies,Storage,43.28,1,0.2,3.246,Chuck Magee
7148,CA-2018-139941,6/12/2018,CB-12415,Consumer,Long Beach,New York,11561,East,OFF-PA-10000241,Office Supplies,Paper,92.94,3,0,41.823,Chuck Magee
7149,CA-2018-139941,6/12/2018,CB-12415,Consumer,Long Beach,New York,11561,East,OFF-AP-10004036,Office Supplies,Appliances,52.56,3,0,18.396,Chuck Magee
7150,CA-2017-166583,6/26/2017,VD-21670,Consumer,Houston,Texas,77070,Central,TEC-PH-10001578,Technology,Phones,971.88,3,0.2,109.3365,Kelly Williams
7151,CA-2019-100412,12/22/2019,SR-20425,Home Office,Tuscaloosa,Alabama,35401,South,FUR-CH-10002647,Furniture,Chairs,141.96,2,0,35.49,Cassandra Brandow
7152,CA-2019-142909,12/22/2019,AG-10330,Consumer,Mesa,Arizona,85204,West,FUR-TA-10003008,Furniture,Tables,182.55,2,0.5,-135.087,Anna Andreadi
7153,CA-2016-137911,10/9/2016,BP-11095,Corporate,Jacksonville,North Carolina,28540,South,OFF-PA-10004071,Office Supplies,Paper,88.768,2,0.2,31.0688,Cassandra Brandow
7154,CA-2017-106208,12/10/2017,JW-16075,Consumer,Chicago,Illinois,60610,Central,OFF-AP-10004980,Office Supplies,Appliances,53.088,7,0.8,-108.8304,Kelly Williams
7155,US-2017-136749,12/25/2017,LH-16900,Consumer,Columbus,Georgia,31907,South,FUR-FU-10000747,Furniture,Furnishings,275.88,6,0,46.8996,Cassandra Brandow
7156,US-2017-136749,12/25/2017,LH-16900,Consumer,Columbus,Georgia,31907,South,OFF-BI-10004492,Office Supplies,Binders,157.9,5,0,74.213,Cassandra Brandow
7157,CA-2019-126718,4/29/2019,KT-16480,Consumer,Orange,New Jersey,7050,East,OFF-LA-10004055,Office Supplies,Labels,4.91,1,0,2.4059,Chuck Magee
7158,CA-2018-131380,3/28/2018,CC-12220,Consumer,Los Angeles,California,90032,West,OFF-ST-10002485,Office Supplies,Storage,87.92,4,0,0.8792,Anna Andreadi
7159,CA-2018-131380,3/28/2018,CC-12220,Consumer,Los Angeles,California,90032,West,OFF-PA-10001243,Office Supplies,Paper,5.98,1,0,2.9302,Anna Andreadi
7160,CA-2017-145835,5/13/2017,BF-11170,Home Office,Chicago,Illinois,60623,Central,TEC-PH-10004447,Technology,Phones,222.384,2,0.2,16.6788,Kelly Williams
7161,CA-2017-145835,5/13/2017,BF-11170,Home Office,Chicago,Illinois,60623,Central,OFF-FA-10002280,Office Supplies,Fasteners,16,4,0.2,5.6,Kelly Williams
7162,CA-2016-138709,7/4/2016,MS-17770,Consumer,Richmond,Virginia,23223,South,OFF-PA-10004734,Office Supplies,Paper,21.84,3,0,10.92,Cassandra Brandow
7163,CA-2016-138709,7/4/2016,MS-17770,Consumer,Richmond,Virginia,23223,South,OFF-BI-10000145,Office Supplies,Binders,15.6,5,0,7.644,Cassandra Brandow
7164,CA-2016-122070,4/22/2016,AH-10030,Corporate,Troy,New York,12180,East,OFF-EN-10004773,Office Supplies,Envelopes,247.84,8,0,121.4416,Chuck Magee
7165,CA-2016-122070,4/22/2016,AH-10030,Corporate,Troy,New York,12180,East,OFF-BI-10004970,Office Supplies,Binders,9.912,3,0.2,3.3453,Chuck Magee
7166,CA-2018-158610,9/19/2018,CK-12595,Consumer,Providence,Rhode Island,2908,East,OFF-ST-10000604,Office Supplies,Storage,69.52,2,0,17.38,Chuck Magee
7167,CA-2016-117464,7/22/2016,NP-18325,Consumer,San Francisco,California,94122,West,OFF-AR-10003190,Office Supplies,Art,11.52,4,0,3.2256,Anna Andreadi
7168,CA-2016-117464,7/22/2016,NP-18325,Consumer,San Francisco,California,94122,West,FUR-CH-10000155,Furniture,Chairs,717.72,3,0.2,71.772,Anna Andreadi
7169,CA-2016-117464,7/22/2016,NP-18325,Consumer,San Francisco,California,94122,West,OFF-ST-10003058,Office Supplies,Storage,236.5,10,0,68.585,Anna Andreadi
7170,CA-2016-117464,7/22/2016,NP-18325,Consumer,San Francisco,California,94122,West,FUR-TA-10004767,Furniture,Tables,170.352,3,0.2,19.1646,Anna Andreadi
7171,US-2019-168613,10/8/2019,GM-14440,Consumer,New York City,New York,10009,East,FUR-CH-10002372,Furniture,Chairs,145.764,2,0.1,3.2392,Chuck Magee
7172,CA-2019-125381,4/25/2019,SG-20605,Consumer,San Francisco,California,94109,West,TEC-AC-10000158,Technology,Accessories,107.97,3,0,22.6737,Anna Andreadi
7173,US-2019-141677,3/26/2019,HK-14890,Corporate,Houston,Texas,77070,Central,TEC-AC-10000158,Technology,Accessories,143.96,5,0.2,1.7995,Kelly Williams
7174,US-2019-141677,3/26/2019,HK-14890,Corporate,Houston,Texas,77070,Central,TEC-CO-10002313,Technology,Copiers,2399.96,5,0.2,569.9905,Kelly Williams
7175,US-2019-141677,3/26/2019,HK-14890,Corporate,Houston,Texas,77070,Central,OFF-PA-10002581,Office Supplies,Paper,74.352,3,0.2,23.235,Kelly Williams
7176,US-2019-141677,3/26/2019,HK-14890,Corporate,Houston,Texas,77070,Central,OFF-AP-10001205,Office Supplies,Appliances,87.168,8,0.8,-226.6368,Kelly Williams
7177,US-2019-141677,3/26/2019,HK-14890,Corporate,Houston,Texas,77070,Central,OFF-ST-10000344,Office Supplies,Storage,32.232,3,0.2,2.4174,Kelly Williams
7178,CA-2019-133067,5/4/2019,MY-18295,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002897,Office Supplies,Binders,2.202,2,0.7,-1.5414,Chuck Magee
7179,CA-2019-133067,5/4/2019,MY-18295,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003694,Office Supplies,Binders,9.396,3,0.7,-7.5168,Chuck Magee
7180,US-2018-144351,11/14/2018,RC-19960,Consumer,Baltimore,Maryland,21215,East,TEC-PH-10001644,Technology,Phones,89.97,3,0,25.1916,Chuck Magee
7181,CA-2016-106054,1/6/2016,JO-15145,Corporate,Athens,Georgia,30605,South,OFF-AR-10002399,Office Supplies,Art,12.78,3,0,5.2398,Cassandra Brandow
7182,CA-2018-138667,12/27/2018,MW-18220,Consumer,Lancaster,Ohio,43130,East,TEC-AC-10003063,Technology,Accessories,40,2,0.2,0.5,Chuck Magee
7183,CA-2019-150609,4/30/2019,NZ-18565,Home Office,Los Angeles,California,90032,West,OFF-BI-10002071,Office Supplies,Binders,23.24,5,0.2,7.553,Anna Andreadi
7184,CA-2019-128853,4/21/2019,JM-15250,Consumer,Baltimore,Maryland,21215,East,FUR-CH-10004218,Furniture,Chairs,908.82,9,0,227.205,Chuck Magee
7185,CA-2019-133102,8/17/2019,ED-13885,Home Office,Houston,Texas,77095,Central,OFF-SU-10000432,Office Supplies,Supplies,5.552,2,0.2,-1.041,Kelly Williams
7186,CA-2019-133102,8/17/2019,ED-13885,Home Office,Houston,Texas,77095,Central,OFF-AR-10003183,Office Supplies,Art,8.016,3,0.2,1.002,Kelly Williams
7187,CA-2019-133102,8/17/2019,ED-13885,Home Office,Houston,Texas,77095,Central,FUR-CH-10002017,Furniture,Chairs,74.592,4,0.3,-2.1312,Kelly Williams
7188,CA-2019-133102,8/17/2019,ED-13885,Home Office,Houston,Texas,77095,Central,FUR-FU-10003247,Furniture,Furnishings,16.784,2,0.6,-22.2388,Kelly Williams
7189,CA-2019-133102,8/17/2019,ED-13885,Home Office,Houston,Texas,77095,Central,OFF-AP-10001563,Office Supplies,Appliances,38.864,4,0.8,-99.1032,Kelly Williams
7190,CA-2018-164399,11/12/2018,DW-13480,Home Office,San Diego,California,92024,West,TEC-PH-10004908,Technology,Phones,203.976,3,0.2,25.497,Anna Andreadi
7191,CA-2018-164399,11/12/2018,DW-13480,Home Office,San Diego,California,92024,West,FUR-TA-10003392,Furniture,Tables,674.352,3,0.2,-8.4294,Anna Andreadi
7192,CA-2018-116918,10/1/2018,JK-15205,Consumer,Hialeah,Florida,33012,South,OFF-BI-10004140,Office Supplies,Binders,5.388,4,0.7,-4.49,Cassandra Brandow
7193,CA-2018-116918,10/1/2018,JK-15205,Consumer,Hialeah,Florida,33012,South,OFF-AR-10003631,Office Supplies,Art,30.976,8,0.2,5.0336,Cassandra Brandow
7194,CA-2018-110492,2/12/2018,JS-15880,Consumer,Atlanta,Georgia,30318,South,OFF-ST-10003716,Office Supplies,Storage,1350.12,6,0,175.5156,Cassandra Brandow
7195,CA-2018-110492,2/12/2018,JS-15880,Consumer,Atlanta,Georgia,30318,South,OFF-BI-10003274,Office Supplies,Binders,15.92,4,0,7.4824,Cassandra Brandow
7196,CA-2018-147683,11/13/2018,PO-19180,Home Office,Seattle,Washington,98103,West,FUR-FU-10004848,Furniture,Furnishings,19.54,2,0,7.2298,Anna Andreadi
7197,CA-2016-116785,4/26/2016,MH-17290,Home Office,Los Angeles,California,90036,West,OFF-AR-10003504,Office Supplies,Art,21.4,5,0,6.206,Anna Andreadi
7198,CA-2016-116785,4/26/2016,MH-17290,Home Office,Los Angeles,California,90036,West,OFF-LA-10000305,Office Supplies,Labels,12.6,2,0,5.796,Anna Andreadi
7199,US-2017-156797,8/11/2017,PO-19180,Home Office,New York City,New York,10035,East,OFF-AR-10001427,Office Supplies,Art,11.96,2,0,3.1096,Chuck Magee
7200,US-2017-156797,8/11/2017,PO-19180,Home Office,New York City,New York,10035,East,TEC-PH-10004614,Technology,Phones,138,2,0,34.5,Chuck Magee
7201,CA-2018-104276,11/27/2018,HF-14995,Consumer,Fort Lauderdale,Florida,33311,South,TEC-PH-10001944,Technology,Phones,116.76,1,0.2,14.595,Cassandra Brandow
7202,CA-2018-104276,11/27/2018,HF-14995,Consumer,Fort Lauderdale,Florida,33311,South,FUR-TA-10001039,Furniture,Tables,331.023,7,0.45,-114.3534,Cassandra Brandow
7203,CA-2018-120369,10/28/2018,VB-21745,Corporate,Rochester,New York,14609,East,FUR-FU-10003806,Furniture,Furnishings,756.8,5,0,75.68,Chuck Magee
7204,CA-2016-118276,12/29/2016,MG-17890,Home Office,Saint Charles,Illinois,60174,Central,FUR-FU-10002111,Furniture,Furnishings,8.736,3,0.6,-4.8048,Kelly Williams
7205,CA-2017-136658,9/10/2017,BO-11425,Consumer,New York City,New York,10024,East,OFF-AR-10000817,Office Supplies,Art,6.08,2,0,2.0672,Chuck Magee
7206,CA-2019-137414,10/2/2019,CM-12115,Consumer,San Francisco,California,94109,West,FUR-FU-10001424,Furniture,Furnishings,17.46,2,0,5.9364,Anna Andreadi
7207,CA-2019-137414,10/2/2019,CM-12115,Consumer,San Francisco,California,94109,West,TEC-MA-10002930,Technology,Machines,369.16,11,0.2,32.3015,Anna Andreadi
7208,CA-2018-143476,9/11/2018,LC-16930,Corporate,Phoenix,Arizona,85023,West,OFF-AR-10003759,Office Supplies,Art,2.912,2,0.2,0.91,Anna Andreadi
7209,CA-2018-143476,9/11/2018,LC-16930,Corporate,Phoenix,Arizona,85023,West,OFF-PA-10001837,Office Supplies,Paper,20.736,4,0.2,7.2576,Anna Andreadi
7210,CA-2018-143476,9/11/2018,LC-16930,Corporate,Phoenix,Arizona,85023,West,OFF-PA-10001667,Office Supplies,Paper,9.568,2,0.2,2.99,Anna Andreadi
7211,US-2018-119046,6/2/2018,EH-13765,Corporate,Seattle,Washington,98115,West,OFF-PA-10000246,Office Supplies,Paper,30.18,3,0,13.8828,Anna Andreadi
7212,US-2018-119046,6/2/2018,EH-13765,Corporate,Seattle,Washington,98115,West,OFF-BI-10001078,Office Supplies,Binders,51.648,12,0.2,18.7224,Anna Andreadi
7213,US-2018-119046,6/2/2018,EH-13765,Corporate,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,11.232,3,0.2,3.9312,Anna Andreadi
7214,CA-2019-154949,10/15/2019,MC-17275,Consumer,Camarillo,California,93010,West,OFF-LA-10002034,Office Supplies,Labels,14.73,3,0,7.2177,Anna Andreadi
7215,CA-2017-103072,9/27/2017,HW-14935,Corporate,Detroit,Michigan,48205,Central,OFF-AR-10000127,Office Supplies,Art,16.4,5,0,4.756,Kelly Williams
7216,CA-2017-103072,9/27/2017,HW-14935,Corporate,Detroit,Michigan,48205,Central,OFF-PA-10003172,Office Supplies,Paper,25.92,4,0,12.4416,Kelly Williams
7217,CA-2017-150770,5/3/2017,LC-16870,Consumer,San Francisco,California,94109,West,OFF-AR-10001246,Office Supplies,Art,8.82,3,0,2.5578,Anna Andreadi
7218,CA-2017-150770,5/3/2017,LC-16870,Consumer,San Francisco,California,94109,West,OFF-BI-10002026,Office Supplies,Binders,62.496,2,0.2,21.8736,Anna Andreadi
7219,CA-2017-150770,5/3/2017,LC-16870,Consumer,San Francisco,California,94109,West,TEC-AC-10000844,Technology,Accessories,339.96,4,0,122.3856,Anna Andreadi
7220,CA-2017-150770,5/3/2017,LC-16870,Consumer,San Francisco,California,94109,West,OFF-BI-10001575,Office Supplies,Binders,49.568,2,0.2,17.3488,Anna Andreadi
7221,CA-2019-154760,1/9/2019,BP-11290,Consumer,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004632,Office Supplies,Binders,274.491,3,0.7,-228.7425,Chuck Magee
7222,US-2019-104437,1/27/2019,TG-21310,Consumer,New York City,New York,10035,East,TEC-PH-10000193,Technology,Phones,137.94,3,0,35.8644,Chuck Magee
7223,CA-2019-113075,9/2/2019,MC-18100,Consumer,Chicago,Illinois,60623,Central,TEC-AC-10003441,Technology,Accessories,40.68,3,0.2,-7.119,Kelly Williams
7224,CA-2018-109953,7/14/2018,RB-19360,Consumer,San Francisco,California,94122,West,TEC-PH-10004093,Technology,Phones,110.376,3,0.2,12.4173,Anna Andreadi
7225,CA-2018-109953,7/14/2018,RB-19360,Consumer,San Francisco,California,94122,West,OFF-AP-10002998,Office Supplies,Appliances,151.62,7,0,50.0346,Anna Andreadi
7226,CA-2018-109953,7/14/2018,RB-19360,Consumer,San Francisco,California,94122,West,FUR-FU-10000073,Furniture,Furnishings,30.8,4,0,10.164,Anna Andreadi
7227,CA-2019-127397,2/24/2019,ES-14080,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001125,Office Supplies,Paper,123.92,5,0.2,38.725,Chuck Magee
7228,CA-2019-127397,2/24/2019,ES-14080,Corporate,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003033,Technology,Accessories,1319.8,5,0.2,214.4675,Chuck Magee
7229,CA-2016-157546,7/20/2016,RD-19720,Consumer,San Francisco,California,94122,West,OFF-BI-10002498,Office Supplies,Binders,89.712,6,0.2,30.2778,Anna Andreadi
7230,CA-2016-157546,7/20/2016,RD-19720,Consumer,San Francisco,California,94122,West,OFF-PA-10004569,Office Supplies,Paper,22.83,3,0,10.7301,Anna Andreadi
7231,CA-2019-153843,3/13/2019,SC-20380,Consumer,Fairfield,Connecticut,6824,East,OFF-BI-10002353,Office Supplies,Binders,30.88,2,0,15.44,Chuck Magee
7232,CA-2019-153843,3/13/2019,SC-20380,Consumer,Fairfield,Connecticut,6824,East,OFF-AP-10001564,Office Supplies,Appliances,465.16,2,0,120.9416,Chuck Magee
7233,CA-2019-153843,3/13/2019,SC-20380,Consumer,Fairfield,Connecticut,6824,East,OFF-PA-10003673,Office Supplies,Paper,27.12,4,0,12.4752,Chuck Magee
7234,CA-2018-137337,3/8/2018,GB-14575,Consumer,New York City,New York,10011,East,FUR-FU-10003347,Furniture,Furnishings,113.6,8,0,44.304,Chuck Magee
7235,CA-2018-137337,3/8/2018,GB-14575,Consumer,New York City,New York,10011,East,OFF-PA-10001934,Office Supplies,Paper,12.96,2,0,6.3504,Chuck Magee
7236,CA-2018-137337,3/8/2018,GB-14575,Consumer,New York City,New York,10011,East,OFF-BI-10000632,Office Supplies,Binders,69.456,2,0.2,22.5732,Chuck Magee
7237,CA-2016-138737,12/7/2016,FP-14320,Consumer,Los Angeles,California,90049,West,OFF-AR-10003190,Office Supplies,Art,8.64,3,0,2.4192,Anna Andreadi
7238,CA-2018-164924,7/10/2018,EA-14035,Corporate,Philadelphia,Pennsylvania,19143,East,TEC-MA-10000904,Technology,Machines,341.991,3,0.7,-319.1916,Chuck Magee
7239,CA-2018-101651,12/24/2018,SC-20305,Consumer,San Jose,California,95123,West,FUR-FU-10000771,Furniture,Furnishings,43.96,7,0,18.4632,Anna Andreadi
7240,CA-2018-101651,12/24/2018,SC-20305,Consumer,San Jose,California,95123,West,OFF-EN-10001990,Office Supplies,Envelopes,39.76,7,0,18.6872,Anna Andreadi
7241,CA-2019-136651,4/23/2019,JF-15355,Consumer,Pasadena,California,91104,West,FUR-FU-10002445,Furniture,Furnishings,66.36,7,0,26.544,Anna Andreadi
7242,CA-2019-136651,4/23/2019,JF-15355,Consumer,Pasadena,California,91104,West,OFF-BI-10003638,Office Supplies,Binders,92.88,6,0.2,30.186,Anna Andreadi
7243,CA-2019-136651,4/23/2019,JF-15355,Consumer,Pasadena,California,91104,West,FUR-FU-10004864,Furniture,Furnishings,24.14,2,0,7.9662,Anna Andreadi
7244,CA-2019-118892,8/17/2019,TP-21415,Consumer,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002024,Furniture,Chairs,4416.174,9,0.3,-630.882,Chuck Magee
7245,US-2019-151127,5/22/2019,RL-19615,Consumer,Los Angeles,California,90049,West,OFF-AR-10002445,Office Supplies,Art,49.56,7,0,18.8328,Anna Andreadi
7246,CA-2019-145807,2/9/2019,SB-20170,Consumer,Los Angeles,California,90032,West,OFF-ST-10001370,Office Supplies,Storage,354.9,5,0,17.745,Anna Andreadi
7247,US-2016-127978,3/3/2016,JS-15595,Corporate,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,15.12,3,0.2,4.914,Chuck Magee
7248,US-2016-127978,3/3/2016,JS-15595,Corporate,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,302.45,5,0.5,-199.617,Chuck Magee
7249,US-2016-127978,3/3/2016,JS-15595,Corporate,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,44.672,8,0.2,-10.0512,Chuck Magee
7250,CA-2017-158491,6/4/2017,BP-11155,Consumer,Los Angeles,California,90008,West,TEC-AC-10001874,Technology,Accessories,119.98,2,0,35.994,Anna Andreadi
7251,CA-2017-158491,6/4/2017,BP-11155,Consumer,Los Angeles,California,90008,West,TEC-AC-10003870,Technology,Accessories,989.97,3,0,395.988,Anna Andreadi
7252,CA-2018-116764,8/27/2018,EM-13825,Corporate,Hollywood,Florida,33021,South,OFF-LA-10002473,Office Supplies,Labels,9.216,4,0.2,3.3408,Cassandra Brandow
7253,CA-2018-152457,9/12/2018,SC-20695,Corporate,Roseville,Michigan,48066,Central,OFF-PA-10003790,Office Supplies,Paper,68.52,3,0,31.5192,Kelly Williams
7254,CA-2018-152730,5/30/2018,EM-14140,Home Office,Superior,Wisconsin,54880,Central,OFF-AP-10002684,Office Supplies,Appliances,364.74,3,0,109.422,Kelly Williams
7255,CA-2018-152730,5/30/2018,EM-14140,Home Office,Superior,Wisconsin,54880,Central,FUR-FU-10001037,Furniture,Furnishings,47.4,5,0,21.33,Kelly Williams
7256,CA-2018-152730,5/30/2018,EM-14140,Home Office,Superior,Wisconsin,54880,Central,OFF-ST-10000876,Office Supplies,Storage,49.76,4,0,13.9328,Kelly Williams
7257,CA-2018-152730,5/30/2018,EM-14140,Home Office,Superior,Wisconsin,54880,Central,OFF-AR-10003732,Office Supplies,Art,5.56,2,0,1.4456,Kelly Williams
